time[d],date,hour,debug1,debug2,debug3,debug4,debug5
13310,1997-03-11,00:00:00.00,0.331291,0,0,0,582.358
13311,1997-03-12,00:00:00.00,0.331291,0,0,0,582.358
13312,1997-03-13,00:00:00.00,0.331291,0,0,0,582.358
13313,1997-03-14,00:00:00.00,0.331291,0,0,0,582.358
13314,1997-03-15,00:00:00.00,0.331291,0,0,0,582.358
13315,1997-03-16,00:00:00.00,0.331291,0,0,0,582.358
13316,1997-03-17,00:00:00.00,0.331291,0,0,0,582.358
13317,1997-03-18,00:00:00.00,0.331291,0,0,0,582.358
13318,1997-03-19,00:00:00.00,0.56588,0,0,0,582.358
13319,1997-03-20,00:00:00.00,0.561085,0,0,0,582.358
13320,1997-03-21,00:00:00.00,0.331291,0,0,0,582.358
13321,1997-03-22,00:00:00.00,0.331291,0,0,0,582.358
13322,1997-03-23,00:00:00.00,0.331291,0,0,0,582.358
13323,1997-03-24,00:00:00.00,0.331291,0,0,0,582.358
13324,1997-03-25,00:00:00.00,0.331291,0,0,0,582.358
13325,1997-03-26,00:00:00.00,0.331291,0,0,0,582.358
13326,1997-03-27,00:00:00.00,0.331291,0,0,0,582.358
13327,1997-03-28,00:00:00.00,0.331291,0,0,0,582.358
13328,1997-03-29,00:00:00.00,0.331291,0,0,0,582.358
13329,1997-03-30,00:00:00.00,0.331291,0,0,0,582.358
13330,1997-03-31,00:00:00.00,0.331291,0,0,0,582.358
13331,1997-04-01,00:00:00.00,0.331291,0,0,0,582.358
13332,1997-04-02,00:00:00.00,0.331291,0,0,0,582.358
13333,1997-04-03,00:00:00.00,0.331291,0,0,0,582.358
13334,1997-04-04,00:00:00.00,0.331291,0,0,0,582.358
13335,1997-04-05,00:00:00.00,0.331291,0,0,0,582.358
13336,1997-04-06,00:00:00.00,0.331291,0,0,0,582.358
13337,1997-04-07,00:00:00.00,0.331291,0,0,0,582.358
13338,1997-04-08,00:00:00.00,0.331291,0,0,0,582.358
13339,1997-04-09,00:00:00.00,0.331291,0,0,0,582.358
13340,1997-04-10,00:00:00.00,0.331291,0,0,0,582.358
13341,1997-04-11,00:00:00.00,0.331291,0,0,0,582.358
13342,1997-04-12,00:00:00.00,0.331291,0,0,0,582.358
13343,1997-04-13,00:00:00.00,0.331291,0,0,0,582.358
13344,1997-04-14,00:00:00.00,0.331291,0,0,0,582.358
13345,1997-04-15,00:00:00.00,0.331291,0,0,0,582.358
13346,1997-04-16,00:00:00.00,0.402571,0,0,0,582.358
13347,1997-04-17,00:00:00.00,0.46776,0,0,0,582.358
13348,1997-04-18,00:00:00.00,0.331291,0,0,0,582.358
13349,1997-04-19,00:00:00.00,0.331291,0,0,0,582.358
13350,1997-04-20,00:00:00.00,0.331291,0,0,0,582.358
13351,1997-04-21,00:00:00.00,0.331291,0,0,0,582.358
13352,1997-04-22,00:00:00.00,0.331291,0,0,0,582.358
13353,1997-04-23,00:00:00.00,0.331291,0,0,0,582.358
13354,1997-04-24,00:00:00.00,0.331291,0,0,0,582.358
13355,1997-04-25,00:00:00.00,0.331291,0,0,0,582.358
13356,1997-04-26,00:00:00.00,0.331291,0,0,0,582.358
13357,1997-04-27,00:00:00.00,0.331291,0,0,0,582.358
13358,1997-04-28,00:00:00.00,0.331291,0,0,0,582.358
13359,1997-04-29,00:00:00.00,0.331291,0,0,0,582.358
13360,1997-04-30,00:00:00.00,0.331291,0,0,0,582.358
13361,1997-05-01,00:00:00.00,0.331291,0,0,0,582.358
13362,1997-05-02,00:00:00.00,0.331291,0,0,0,582.358
13363,1997-05-03,00:00:00.00,0.331291,0,0,0,582.358
13364,1997-05-04,00:00:00.00,0.331291,0,0,0,582.358
13365,1997-05-05,00:00:00.00,0.331291,0,0,0,582.358
13366,1997-05-06,00:00:00.00,0.485128,0,0,0,582.358
13367,1997-05-07,00:00:00.00,0.331291,0,0,0,582.358
13368,1997-05-08,00:00:00.00,0.331291,0,0,0,582.358
13369,1997-05-09,00:00:00.00,0.331291,0,0,0,582.358
13370,1997-05-10,00:00:00.00,0.331291,0,0,0,582.358
13371,1997-05-11,00:00:00.00,0.331291,0,0,0,582.358
13372,1997-05-12,00:00:00.00,0.331291,0,0,0,582.358
13373,1997-05-13,00:00:00.00,0.331291,0,0,0,582.358
13374,1997-05-14,00:00:00.00,0.331291,0,0,0,582.358
13375,1997-05-15,00:00:00.00,0.331291,0,0,0,582.358
13376,1997-05-16,00:00:00.00,0.331291,0,0,0,582.358
13377,1997-05-17,00:00:00.00,0.331291,0,0,0,582.358
13378,1997-05-18,00:00:00.00,0.331291,0,0,0,582.358
13379,1997-05-19,00:00:00.00,0.331291,0,0,0,582.358
13380,1997-05-20,00:00:00.00,0.331291,0,0,0,582.358
13381,1997-05-21,00:00:00.00,0.331291,0,0,0,582.358
13382,1997-05-22,00:00:00.00,0.331291,0,0,0,582.358
13383,1997-05-23,00:00:00.00,0.331291,0,0,0,582.358
13384,1997-05-24,00:00:00.00,0.331291,0,0,0,582.358
13385,1997-05-25,00:00:00.00,0.331291,0,0,0,582.358
13386,1997-05-26,00:00:00.00,0.331291,0,0,0,582.358
