time[d],date,hour,debug1,debug2,debug3,debug4,debug5
97,1961-01-06,00:00:00.00,0.639174,0,0,0,1228.55
98,1961-01-07,00:00:00.00,0.639174,0,0,0,1228.55
99,1961-01-08,00:00:00.00,0.639174,0,0,0,1228.55
100,1961-01-09,00:00:00.00,0.639174,0,0,0,1228.55
101,1961-01-10,00:00:00.00,0.639174,0,0,0,1228.55
102,1961-01-11,00:00:00.00,0.639174,0,0,0,1228.55
103,1961-01-12,00:00:00.00,0.639174,0,0,0,1228.55
104,1961-01-13,00:00:00.00,0.639174,0,0,0,1228.55
105,1961-01-14,00:00:00.00,0.639174,0,0,0,1228.55
106,1961-01-15,00:00:00.00,0.639174,0,0,0,1228.55
107,1961-01-16,00:00:00.00,0.639174,0,0,0,1228.55
108,1961-01-17,00:00:00.00,0.639174,0,0,0,1228.55
109,1961-01-18,00:00:00.00,0.639174,0,0,0,1228.55
110,1961-01-19,00:00:00.00,0.639174,0,0,0,1228.55
111,1961-01-20,00:00:00.00,0.639174,0,0,0,1228.55
112,1961-01-21,00:00:00.00,0.639174,0,0,0,1228.55
113,1961-01-22,00:00:00.00,0.639174,0,0,0,1228.55
114,1961-01-23,00:00:00.00,0.639174,0,0,0,1228.55
115,1961-01-24,00:00:00.00,0.639174,0,0,0,1228.55
116,1961-01-25,00:00:00.00,0.639174,0,0,0,1228.55
117,1961-01-26,00:00:00.00,0.639174,0,0,0,1228.55
118,1961-01-27,00:00:00.00,0.639174,0,0,0,1228.55
119,1961-01-28,00:00:00.00,0.639174,0,0,0,1228.55
120,1961-01-29,00:00:00.00,0.639174,0,0,0,1228.55
121,1961-01-30,00:00:00.00,0.639174,0,0,0,1228.55
122,1961-01-31,00:00:00.00,0.639174,0,0,0,1228.55
123,1961-02-01,00:00:00.00,0.639174,0,0,0,1228.55
124,1961-02-02,00:00:00.00,0.639174,0,0,0,1228.55
125,1961-02-03,00:00:00.00,0.639174,0,0,0,1228.55
126,1961-02-04,00:00:00.00,0.639174,0,0,0,1228.55
127,1961-02-05,00:00:00.00,0.639174,0,0,0,1228.55
128,1961-02-06,00:00:00.00,0.639174,0,0,0,1228.55
129,1961-02-07,00:00:00.00,0.639174,0,0,0,1228.55
130,1961-02-08,00:00:00.00,0.639174,0,0,0,1228.55
131,1961-02-09,00:00:00.00,0.639174,0,0,0,1228.55
132,1961-02-10,00:00:00.00,0.639174,0,0,0,1228.55
133,1961-02-11,00:00:00.00,0.639174,0,0,0,1228.55
134,1961-02-12,00:00:00.00,0.639174,0,0,0,1228.55
135,1961-02-13,00:00:00.00,0.639174,0,0,0,1228.55
136,1961-02-14,00:00:00.00,0.639174,0,0,0,1228.55
137,1961-02-15,00:00:00.00,0.639174,0,0,0,1228.55
138,1961-02-16,00:00:00.00,0.639174,0,0,0,1228.55
139,1961-02-17,00:00:00.00,0.639174,0,0,0,1228.55
140,1961-02-18,00:00:00.00,0.639174,0,0,0,1228.55
141,1961-02-19,00:00:00.00,0.639174,0,0,0,1228.55
142,1961-02-20,00:00:00.00,0.639174,0,0,0,1228.55
143,1961-02-21,00:00:00.00,0.639174,0,0,0,1228.55
144,1961-02-22,00:00:00.00,0.639174,0,0,0,1228.55
145,1961-02-23,00:00:00.00,0.639174,0,0,0,1228.55
146,1961-02-24,00:00:00.00,0.639174,0,0,0,1228.55
147,1961-02-25,00:00:00.00,0.639174,0,0,0,1228.55
148,1961-02-26,00:00:00.00,0.639174,0,0,0,1228.55
149,1961-02-27,00:00:00.00,0.639174,0,0,0,1228.55
150,1961-02-28,00:00:00.00,0.639174,0,0,0,1228.55
151,1961-03-01,00:00:00.00,0.639174,0,0,0,1228.55
152,1961-03-02,00:00:00.00,0.639174,0,0,0,1228.55
153,1961-03-03,00:00:00.00,0.639174,0,0,0,1228.55
154,1961-03-04,00:00:00.00,0.639174,0,0,0,1228.55
155,1961-03-05,00:00:00.00,0.639174,0,0,0,1228.55
156,1961-03-06,00:00:00.00,0.639174,0,0,0,1228.55
157,1961-03-07,00:00:00.00,0.639174,0,0,0,1228.55
158,1961-03-08,00:00:00.00,0.639174,0,0,0,1228.55
159,1961-03-09,00:00:00.00,0.639174,0,0,0,1228.55
160,1961-03-10,00:00:00.00,0.639174,0,0,0,1228.55
161,1961-03-11,00:00:00.00,0.639174,0,0,0,1228.55
162,1961-03-12,00:00:00.00,0.639174,0,0,0,1228.55
163,1961-03-13,00:00:00.00,0.639174,0,0,0,1228.55
164,1961-03-14,00:00:00.00,0.639174,0,0,0,1228.55
165,1961-03-15,00:00:00.00,0.639174,0,0,0,1228.55
166,1961-03-16,00:00:00.00,0.639174,0,0,0,1228.55
167,1961-03-17,00:00:00.00,0.639174,0,0,0,1228.55
168,1961-03-18,00:00:00.00,0.639174,0,0,0,1228.55
169,1961-03-19,00:00:00.00,0.639174,0,0,0,1228.55
170,1961-03-20,00:00:00.00,0.639174,0,0,0,1228.55
171,1961-03-21,00:00:00.00,0.639174,0,0,0,1228.55
172,1961-03-22,00:00:00.00,0.639174,0,0,0,1228.55
173,1961-03-23,00:00:00.00,0.639174,0,0,0,1228.55
174,1961-03-24,00:00:00.00,0.639174,0,0,0,1228.55
175,1961-03-25,00:00:00.00,0.639174,0,0,0,1228.55
176,1961-03-26,00:00:00.00,0.639174,0,0,0,1228.55
177,1961-03-27,00:00:00.00,0.639174,0,0,0,1228.55
178,1961-03-28,00:00:00.00,0.639174,0,0,0,1228.55
179,1961-03-29,00:00:00.00,0.639174,0,0,0,1228.55
180,1961-03-30,00:00:00.00,0.639174,0,0,0,1228.55
181,1961-03-31,00:00:00.00,0.639174,0,0,0,1228.55
182,1961-04-01,00:00:00.00,0.639174,0,0,0,1228.55
183,1961-04-02,00:00:00.00,0.639174,0,0,0,1228.55
184,1961-04-03,00:00:00.00,0.639174,0,0,0,1228.55
185,1961-04-04,00:00:00.00,0.639174,0,0,0,1228.55
186,1961-04-05,00:00:00.00,0.639174,0,0,0,1228.55
187,1961-04-06,00:00:00.00,0.639174,0,0,0,1228.55
188,1961-04-07,00:00:00.00,0.639174,0,0,0,1228.55
189,1961-04-08,00:00:00.00,0.639174,0,0,0,1228.55
190,1961-04-09,00:00:00.00,0.639174,0,0,0,1228.55
191,1961-04-10,00:00:00.00,0.639174,0,0,0,1228.55
192,1961-04-11,00:00:00.00,0.639174,0,0,0,1228.55
193,1961-04-12,00:00:00.00,0.639174,0,0,0,1228.55
194,1961-04-13,00:00:00.00,0.639174,0,0,0,1228.55
195,1961-04-14,00:00:00.00,0.639174,0,0,0,1228.55
196,1961-04-15,00:00:00.00,0.639174,0,0,0,1228.55
197,1961-04-16,00:00:00.00,0.639174,0,0,0,1228.55
198,1961-04-17,00:00:00.00,0.639174,0,0,0,1228.55
199,1961-04-18,00:00:00.00,0.639174,0,0,0,1228.55
200,1961-04-19,00:00:00.00,0.639174,0,0,0,1228.55
201,1961-04-20,00:00:00.00,0.639174,0,0,0,1228.55
202,1961-04-21,00:00:00.00,0.639174,0,0,0,1228.55
203,1961-04-22,00:00:00.00,0.639174,0,0,0,1228.55
204,1961-04-23,00:00:00.00,0.639174,0,0,0,1228.55
205,1961-04-24,00:00:00.00,0.639174,0,0,0,1228.55
206,1961-04-25,00:00:00.00,0.639174,0,0,0,1228.55
207,1961-04-26,00:00:00.00,0.639174,0,0,0,1228.55
208,1961-04-27,00:00:00.00,0.639174,0,0,0,1228.55
209,1961-04-28,00:00:00.00,0.639174,0,0,0,1228.55
210,1961-04-29,00:00:00.00,0.639174,0,0,0,1228.55
211,1961-04-30,00:00:00.00,0.639174,0,0,0,1228.55
212,1961-05-01,00:00:00.00,0.639174,0,0,0,1228.55
213,1961-05-02,00:00:00.00,0.639174,0,0,0,1228.55
214,1961-05-03,00:00:00.00,0.639174,0,0,0,1228.55
215,1961-05-04,00:00:00.00,0.639174,0,0,0,1228.55
216,1961-05-05,00:00:00.00,0.639174,0,0,0,1228.55
217,1961-05-06,00:00:00.00,0.639174,0,0,0,1228.55
218,1961-05-07,00:00:00.00,0.639174,0,0,0,1228.55
219,1961-05-08,00:00:00.00,0.639174,0,0,0,1228.55
220,1961-05-09,00:00:00.00,0.639174,0,0,0,1228.55
221,1961-05-10,00:00:00.00,0.639174,0,0,0,1228.55
222,1961-05-11,00:00:00.00,0.639174,0,0,0,1228.55
223,1961-05-12,00:00:00.00,0.639174,0,0,0,1228.55
224,1961-05-13,00:00:00.00,0.639174,0,0,0,1228.55
225,1961-05-14,00:00:00.00,0.639174,0,0,0,1228.55
226,1961-05-15,00:00:00.00,0.639174,0,0,0,1228.55
227,1961-05-16,00:00:00.00,0.639174,0,0,0,1228.55
228,1961-05-17,00:00:00.00,0.639174,0,0,0,1228.55
229,1961-05-18,00:00:00.00,0.639174,0,0,0,1228.55
230,1961-05-19,00:00:00.00,0.639174,0,0,0,1228.55
231,1961-05-20,00:00:00.00,0.639174,0,0,0,1228.55
232,1961-05-21,00:00:00.00,0.639174,0,0,0,1228.55
233,1961-05-22,00:00:00.00,0.639174,0,0,0,1228.55
234,1961-05-23,00:00:00.00,0.639174,0,0,0,1228.55
235,1961-05-24,00:00:00.00,0.639174,0,0,0,1228.55
236,1961-05-25,00:00:00.00,0.639174,0,0,0,1228.55
237,1961-05-26,00:00:00.00,0.639174,0,0,0,1228.55
238,1961-05-27,00:00:00.00,0.700573,0,0,0,1228.55
239,1961-05-28,00:00:00.00,0.67936,0,0,0,1228.55
240,1961-05-29,00:00:00.00,0.639174,0,0,0,1228.55
241,1961-05-30,00:00:00.00,0.639174,0,0,0,1228.55
242,1961-05-31,00:00:00.00,0.643798,0,0,0,1228.55
243,1961-06-01,00:00:00.00,0.658654,0,0,0,1228.55
244,1961-06-02,00:00:00.00,0.684447,0,0,0,1228.55
245,1961-06-03,00:00:00.00,0.689662,0,0,0,1228.55
246,1961-06-04,00:00:00.00,0.708184,0,0,0,1228.55
247,1961-06-05,00:00:00.00,0.703506,0,0,0,1228.55
248,1961-06-06,00:00:00.00,0.712152,0,0,0,1228.55
249,1961-06-07,00:00:00.00,0.710184,0,0,0,1228.55
250,1961-06-08,00:00:00.00,0.70121,0,0,0,1228.55
251,1961-06-09,00:00:00.00,0.645873,0,0,0,1228.55
252,1961-06-10,00:00:00.00,0.639174,0,0,0,1228.55
253,1961-06-11,00:00:00.00,0.639174,0,0,0,1228.55
254,1961-06-12,00:00:00.00,0.722685,0,0,0,1228.55
255,1961-06-13,00:00:00.00,0.688995,0,0,0,1228.55
256,1961-06-14,00:00:00.00,0.695564,0,0,0,1228.55
257,1961-06-15,00:00:00.00,0.703285,0,0,0,1228.55
258,1961-06-16,00:00:00.00,0.720231,0,0,0,1228.55
259,1961-06-17,00:00:00.00,0.727302,0,0,0,1228.55
260,1961-06-18,00:00:00.00,0.733952,0,0,0,1228.55
261,1961-06-19,00:00:00.00,0.737253,0,0,0,1228.55
262,1961-06-20,00:00:00.00,0.7383,0,0,0,1228.55
263,1961-06-21,00:00:00.00,0.71878,0,0,0,1228.55
264,1961-06-22,00:00:00.00,0.673949,0,0,0,1228.55
265,1961-06-23,00:00:00.00,0.692008,0,0,0,1228.55
266,1961-06-24,00:00:00.00,0.714819,0,0,0,1228.55
267,1961-06-25,00:00:00.00,0.725412,0,0,0,1228.55
268,1961-06-26,00:00:00.00,0.730174,0,0,0,1228.55
269,1961-06-27,00:00:00.00,0.680583,0,0,0,1228.55
270,1961-06-28,00:00:00.00,0.669393,0,0,0,1228.55
271,1961-06-29,00:00:00.00,0.684898,0,0,0,1228.55
272,1961-06-30,00:00:00.00,0.680522,0,0,0,1228.55
273,1961-07-01,00:00:00.00,0.648223,0,0,0,1228.55
274,1961-07-02,00:00:00.00,0.692445,0,0,0,1228.55
275,1961-07-03,00:00:00.00,0.701817,0,0,0,1228.55
276,1961-07-04,00:00:00.00,0.711793,0,0,0,1228.55
277,1961-07-05,00:00:00.00,0.728804,0,0,0,1228.55
278,1961-07-06,00:00:00.00,0.735369,0,0,0,1228.55
279,1961-07-07,00:00:00.00,0.746334,0,0,0,1228.55
280,1961-07-08,00:00:00.00,0.714685,0,0,0,1228.55
281,1961-07-09,00:00:00.00,0.706522,0,0,0,1228.55
282,1961-07-10,00:00:00.00,0.713958,0,0,0,1228.55
283,1961-07-11,00:00:00.00,0.727252,0,0,0,1228.55
284,1961-07-12,00:00:00.00,0.736766,0,0,0,1228.55
285,1961-07-13,00:00:00.00,0.750388,0,0,0,1228.55
286,1961-07-14,00:00:00.00,0.751162,0,0,0,1228.55
287,1961-07-15,00:00:00.00,0.755994,0,0,0,1228.55
288,1961-07-16,00:00:00.00,0.748401,0,0,0,1228.55
289,1961-07-17,00:00:00.00,0.710739,0,0,0,1228.55
290,1961-07-18,00:00:00.00,0.720157,0,0,0,1228.55
291,1961-07-19,00:00:00.00,0.733593,0,0,0,1228.55
292,1961-07-20,00:00:00.00,0.742337,0,0,0,1228.55
293,1961-07-21,00:00:00.00,0.747429,0,0,0,1228.55
294,1961-07-22,00:00:00.00,0.741267,0,0,0,1228.55
295,1961-07-23,00:00:00.00,0.751874,0,0,0,1228.55
296,1961-07-24,00:00:00.00,0.724452,0,0,0,1228.55
297,1961-07-25,00:00:00.00,0.743613,0,0,0,1228.55
298,1961-07-26,00:00:00.00,0.729462,0,0,0,1228.55
299,1961-07-27,00:00:00.00,0.729931,0,0,0,1228.55
300,1961-07-28,00:00:00.00,0.717801,0,0,0,1228.55
301,1961-07-29,00:00:00.00,0.673291,0,0,0,1228.55
302,1961-07-30,00:00:00.00,0.713119,0,0,0,1228.55
303,1961-07-31,00:00:00.00,0.718314,0,0,0,1228.55
304,1961-08-01,00:00:00.00,0.727921,0,0,0,1228.55
305,1961-08-02,00:00:00.00,0.74683,0,0,0,1228.55
306,1961-08-03,00:00:00.00,0.750544,0,0,0,1228.55
307,1961-08-04,00:00:00.00,0.752434,0,0,0,1228.55
308,1961-08-05,00:00:00.00,0.758014,0,0,0,1228.55
309,1961-08-06,00:00:00.00,0.720261,0,0,0,1228.55
310,1961-08-07,00:00:00.00,0.734698,0,0,0,1228.55
311,1961-08-08,00:00:00.00,0.729885,0,0,0,1228.55
312,1961-08-09,00:00:00.00,0.739895,0,0,0,1228.55
313,1961-08-10,00:00:00.00,0.732089,0,0,0,1228.55
314,1961-08-11,00:00:00.00,0.717669,0,0,0,1228.55
315,1961-08-12,00:00:00.00,0.718533,0,0,0,1228.55
316,1961-08-13,00:00:00.00,0.715051,0,0,0,1228.55
317,1961-08-14,00:00:00.00,0.699583,0,0,0,1228.55
318,1961-08-15,00:00:00.00,0.697515,0,0,0,1228.55
319,1961-08-16,00:00:00.00,0.654361,0,0,0,1228.55
320,1961-08-17,00:00:00.00,0.708019,0,0,0,1228.55
321,1961-08-18,00:00:00.00,0.639174,0,0,0,1228.55
322,1961-08-19,00:00:00.00,0.639174,0,0,0,1228.55
323,1961-08-20,00:00:00.00,0.639174,0,0,0,1228.55
324,1961-08-21,00:00:00.00,0.639174,0,0,0,1228.55
325,1961-08-22,00:00:00.00,0.639174,0,0,0,1228.55
326,1961-08-23,00:00:00.00,0.639174,0,0,0,1228.55
327,1961-08-24,00:00:00.00,0.639174,0,0,0,1228.55
328,1961-08-25,00:00:00.00,0.639174,0,0,0,1228.55
329,1961-08-26,00:00:00.00,0.639174,0,0,0,1228.55
330,1961-08-27,00:00:00.00,0.639174,0,0,0,1228.55
331,1961-08-28,00:00:00.00,0.639174,0,0,0,1228.55
332,1961-08-29,00:00:00.00,0.639174,0,0,0,1228.55
333,1961-08-30,00:00:00.00,0.639174,0,0,0,1228.55
334,1961-08-31,00:00:00.00,0.639174,0,0,0,1228.55
335,1961-09-01,00:00:00.00,0.665298,0,0,0,1228.55
336,1961-09-02,00:00:00.00,0.639174,0,0,0,1228.55
337,1961-09-03,00:00:00.00,0.639174,0,0,0,1228.55
338,1961-09-04,00:00:00.00,0.639174,0,0,0,1228.55
339,1961-09-05,00:00:00.00,0.639174,0,0,0,1228.55
340,1961-09-06,00:00:00.00,0.639174,0,0,0,1228.55
341,1961-09-07,00:00:00.00,0.639174,0,0,0,1228.55
342,1961-09-08,00:00:00.00,0.639174,0,0,0,1228.55
343,1961-09-09,00:00:00.00,0.639174,0,0,0,1228.55
344,1961-09-10,00:00:00.00,0.639174,0,0,0,1228.55
345,1961-09-11,00:00:00.00,0.639174,0,0,0,1228.55
346,1961-09-12,00:00:00.00,0.639174,0,0,0,1228.55
347,1961-09-13,00:00:00.00,0.639174,0,0,0,1228.55
348,1961-09-14,00:00:00.00,0.639174,0,0,0,1228.55
349,1961-09-15,00:00:00.00,0.639174,0,0,0,1228.55
350,1961-09-16,00:00:00.00,0.639174,0,0,0,1228.55
351,1961-09-17,00:00:00.00,0.639174,0,0,0,1228.55
352,1961-09-18,00:00:00.00,0.639174,0,0,0,1228.55
353,1961-09-19,00:00:00.00,0.639174,0,0,0,1228.55
354,1961-09-20,00:00:00.00,0.639174,0,0,0,1228.55
355,1961-09-21,00:00:00.00,0.639174,0,0,0,1228.55
356,1961-09-22,00:00:00.00,0.639174,0,0,0,1228.55
357,1961-09-23,00:00:00.00,0.639174,0,0,0,1228.55
358,1961-09-24,00:00:00.00,0.639174,0,0,0,1228.55
359,1961-09-25,00:00:00.00,0.639174,0,0,0,1228.55
360,1961-09-26,00:00:00.00,0.639174,0,0,0,1228.55
361,1961-09-27,00:00:00.00,0.639174,0,0,0,1228.55
362,1961-09-28,00:00:00.00,0.639174,0,0,0,1228.55
363,1961-09-29,00:00:00.00,0.639174,0,0,0,1228.55
364,1961-09-30,00:00:00.00,0.639174,0,0,0,1228.55
365,1961-10-01,00:00:00.00,0.639174,0,0,0,1228.55
366,1961-10-02,00:00:00.00,0.639174,0,0,0,1228.55
367,1961-10-03,00:00:00.00,0.639174,0,0,0,1228.55
368,1961-10-04,00:00:00.00,0.639174,0,0,0,1228.55
369,1961-10-05,00:00:00.00,0.639174,0,0,0,1228.55
370,1961-10-06,00:00:00.00,0.639174,0,0,0,1228.55
371,1961-10-07,00:00:00.00,0.639174,0,0,0,1228.55
372,1961-10-08,00:00:00.00,0.639174,0,0,0,1228.55
373,1961-10-09,00:00:00.00,0.639174,0,0,0,1228.55
374,1961-10-10,00:00:00.00,0.639174,0,0,0,1228.55
375,1961-10-11,00:00:00.00,0.639174,0,0,0,1228.55
376,1961-10-12,00:00:00.00,0.639174,0,0,0,1228.55
377,1961-10-13,00:00:00.00,0.639174,0,0,0,1228.55
378,1961-10-14,00:00:00.00,0.639174,0,0,0,1228.55
379,1961-10-15,00:00:00.00,0.639174,0,0,0,1228.55
380,1961-10-16,00:00:00.00,0.639174,0,0,0,1228.55
381,1961-10-17,00:00:00.00,0.639174,0,0,0,1228.55
382,1961-10-18,00:00:00.00,0.639174,0,0,0,1228.55
383,1961-10-19,00:00:00.00,0.639174,0,0,0,1228.55
384,1961-10-20,00:00:00.00,0.639174,0,0,0,1228.55
385,1961-10-21,00:00:00.00,0.639174,0,0,0,1228.55
386,1961-10-22,00:00:00.00,0.639174,0,0,0,1228.55
387,1961-10-23,00:00:00.00,0.639174,0,0,0,1228.55
388,1961-10-24,00:00:00.00,0.639174,0,0,0,1228.55
389,1961-10-25,00:00:00.00,0.639174,0,0,0,1228.55
390,1961-10-26,00:00:00.00,0.639174,0,0,0,1228.55
391,1961-10-27,00:00:00.00,0.639174,0,0,0,1228.55
392,1961-10-28,00:00:00.00,0.639174,0,0,0,1228.55
393,1961-10-29,00:00:00.00,0.639174,0,0,0,1228.55
394,1961-10-30,00:00:00.00,0.639174,0,0,0,1228.55
395,1961-10-31,00:00:00.00,0.639174,0,0,0,1228.55
396,1961-11-01,00:00:00.00,0.639174,0,0,0,1228.55
397,1961-11-02,00:00:00.00,0.639174,0,0,0,1228.55
398,1961-11-03,00:00:00.00,0.639174,0,0,0,1228.55
399,1961-11-04,00:00:00.00,0.639174,0,0,0,1228.55
400,1961-11-05,00:00:00.00,0.639174,0,0,0,1228.55
401,1961-11-06,00:00:00.00,0.639174,0,0,0,1228.55
402,1961-11-07,00:00:00.00,0.639174,0,0,0,1228.55
403,1961-11-08,00:00:00.00,0.639174,0,0,0,1228.55
404,1961-11-09,00:00:00.00,0.639174,0,0,0,1228.55
405,1961-11-10,00:00:00.00,0.639174,0,0,0,1228.55
406,1961-11-11,00:00:00.00,0.639174,0,0,0,1228.55
407,1961-11-12,00:00:00.00,0.639174,0,0,0,1228.55
408,1961-11-13,00:00:00.00,0.639174,0,0,0,1228.55
409,1961-11-14,00:00:00.00,0.639174,0,0,0,1228.55
410,1961-11-15,00:00:00.00,0.639174,0,0,0,1228.55
411,1961-11-16,00:00:00.00,0.639174,0,0,0,1228.55
412,1961-11-17,00:00:00.00,0.639174,0,0,0,1228.55
413,1961-11-18,00:00:00.00,0.639174,0,0,0,1228.55
414,1961-11-19,00:00:00.00,0.639174,0,0,0,1228.55
415,1961-11-20,00:00:00.00,0.639174,0,0,0,1228.55
416,1961-11-21,00:00:00.00,0.639174,0,0,0,1228.55
417,1961-11-22,00:00:00.00,0.639174,0,0,0,1228.55
418,1961-11-23,00:00:00.00,0.639174,0,0,0,1228.55
419,1961-11-24,00:00:00.00,0.639174,0,0,0,1228.55
420,1961-11-25,00:00:00.00,0.639174,0,0,0,1228.55
421,1961-11-26,00:00:00.00,0.639174,0,0,0,1228.55
